ID,Age,GP_x,W_x,L_x,Min_x,PTS_x,FGM_x,FGA_x,FG%_x,3PM_x,3PA_x,3P%_x,FTM_x,FTA_x,FT%_x,OREB_x,DREB_x,REB_x,AST_x,TOV_x,STL_x,BLK_x,PF_x,FP,DD2,TD3,+/-_x,team_code,pos_AJ Johnson,pos_Aaron Gordon,pos_Aaron Holiday,pos_Aaron Nesmith,pos_Aaron Wiggins,pos_Adam Flagler,pos_Adama Sanogo,pos_Adem Bona,pos_Ajay Mitchell,pos_Al Horford,pos_Alec Burks,pos_Alex Caruso,pos_Alex Ducas,pos_Alex Len,pos_Alex Reese,pos_Alexandre Sarr,pos_Alondes Williams,pos_Alperen Sengun,pos_Amen Thompson,pos_Amir Coffey,pos_Andre Drummond,pos_Andre Jackson Jr.,pos_Andrew Nembhard,pos_Andrew Wiggins,pos_Anfernee Simons,pos_Anthony Black,pos_Anthony Davis,pos_Anthony Edwards,pos_Anthony Gill,pos_Antonio Reeves,pos_Ariel Hukporti,pos_Armel Traore,pos_Ausar Thompson,pos_Austin Reaves,pos_Ayo Dosunmu,pos_Bam Adebayo,pos_Baylor Scheierman,pos_Ben Sheppard,pos_Ben Simmons,pos_Bennedict Mathurin,pos_Bilal Coulibaly,pos_Blake Wesley,pos_Bobby Portis,pos_Bogdan Bogdanović,pos_Bol Bol,pos_Bones Hyland,pos_Bradley Beal,pos_Branden Carlson,pos_Brandin Podziemski,pos_Brandon Boston Jr.,pos_Brandon Clarke,pos_Brandon Ingram,pos_Brandon Miller,pos_Brandon Williams,pos_Brice Sensabaugh,pos_Bronny James,pos_Brook Lopez,pos_Bruno Fernando,pos_Buddy Hield,pos_CJ McCollum,pos_Cade Cunningham,pos_Caleb Houstan,pos_Caleb Martin,pos_Cam Reddish,pos_Cam Spencer,pos_Cam Thomas,pos_Cam Whitmore,pos_Cameron Johnson,pos_Cameron Payne,pos_Caris LeVert,pos_Carlton Carrington,pos_Cason Wallace,pos_Charles Bassey,pos_Chet Holmgren,pos_Chris Boucher,pos_Chris Duarte,pos_Chris Livingston,pos_Chris Paul,pos_Christian Braun,pos_Christian Koloko,pos_Clint Capela,pos_Coby White,pos_Cody Martin,pos_Cody Williams,pos_Colby Jones,pos_Cole Anthony,pos_Cole Swider,pos_Colin Castleton,pos_Collin Gillespie,pos_Collin Sexton,pos_Corey Kispert,pos_Cory Joseph,pos_Craig Porter Jr.,pos_Cui Yongxi,pos_D'Angelo Russell,pos_D.J. Carton,pos_Dalano Banton,pos_Dalen Terry,pos_Dalton Knecht,pos_Damian Lillard,pos_Damion Lee,pos_Daniel Gafford,pos_Daniel Theis,pos_Daniss Jenkins,pos_Dario Šarić,pos_Dariq Whitehead,pos_Darius Garland,pos_David Duke Jr.,pos_David Roddy,pos_Davion Mitchell,pos_De'Aaron Fox,pos_De'Andre Hunter,pos_De'Anthony Melton,pos_DeAndre Jordan,pos_DeMar DeRozan,pos_Dean Wade,pos_Deandre Ayton,pos_Dejounte Murray,pos_Delon Wright,pos_Deni Avdija,pos_Dennis Schröder,pos_Dereck Lively II,pos_Derrick Jones Jr.,pos_Derrick White,pos_Desmond Bane,pos_Devin Booker,pos_Devin Vassell,pos_Dillon Brooks,pos_Dillon Jones,pos_Domantas Sabonis,pos_Dominick Barlow,pos_Donovan Clingan,pos_Donovan Mitchell,pos_Donte DiVincenzo,pos_Dorian Finney-Smith,pos_Doug McDermott,pos_Draymond Green,pos_Drew Eubanks,pos_Drew Peterson,pos_Dru Smith,pos_Duncan Robinson,pos_Duop Reath,pos_Dwight Powell,pos_Dyson Daniels,pos_E.J. Liddell,pos_Elfrid Payton,pos_Enrique Freeman,pos_Eric Gordon,pos_Evan Mobley,pos_Franz Wagner,pos_Fred VanVleet,pos_Gabe Vincent,pos_Garrett Temple,pos_Garrison Mathews,pos_Gary Harris,pos_Gary Payton II,pos_Gary Trent Jr.,pos_Georges Niang,pos_Giannis Antetokounmpo,pos_Goga Bitadze,pos_Gradey Dick,pos_Grant Williams,pos_Grayson Allen,pos_Guerschon Yabusele,pos_Gui Santos,pos_Harrison Barnes,pos_Harrison Ingram,pos_Haywood Highsmith,pos_Herbert Jones,pos_Hunter Tyson,pos_Immanuel Quickley,pos_Isaac Jones,pos_Isaac Okoro,pos_Isaiah Collier,pos_Isaiah Hartenstein,pos_Isaiah Jackson,pos_Isaiah Joe,pos_Isaiah Stewart,pos_Ivica Zubac,pos_JD Davison,pos_JT Thor,pos_Ja Morant,pos_Ja'Kobe Walter,pos_Jabari Smith Jr.,pos_Jabari Walker,pos_Jack McVeigh,pos_Jacob Toppin,pos_Jaden Hardy,pos_Jaden Ivey,pos_Jaden McDaniels,pos_Jaden Springer,pos_Jae Crowder,pos_Jae'Sean Tate,pos_Jaime Jaquez Jr.,pos_Jake LaRavia,pos_Jakob Poeltl,pos_Jalen Bridges,pos_Jalen Brunson,pos_Jalen Duren,pos_Jalen Green,pos_Jalen Hood-Schifino,pos_Jalen Johnson,pos_Jalen Pickett,pos_Jalen Smith,pos_Jalen Suggs,pos_Jalen Williams,pos_Jalen Wilson,pos_Jamal Cain,pos_Jamal Murray,pos_Jamal Shead,pos_James Harden,pos_James Johnson,pos_James Wiseman,pos_Jamison Battle,pos_Jarace Walker,pos_Jared Butler,pos_Jared McCain,pos_Jared Rhoden,pos_Jaren Jackson Jr.,pos_Jarrett Allen,pos_Javonte Green,pos_Jaxson Hayes,pos_Jay Huff,pos_Jaylen Brown,pos_Jaylen Martin,pos_Jaylen Nowell,pos_Jaylen Wells,pos_Jaylon Tyson,pos_Jayson Tatum,pos_Jazian Gortman,pos_Jeff Dowtin Jr.,pos_Jeff Green,pos_Jerami Grant,pos_Jeremiah Robinson-Earl,pos_Jeremy Sochan,pos_Jericho Sims,pos_Jett Howard,pos_Jevon Carter,pos_Jimmy Butler,pos_Jock Landale,pos_Joe Ingles,pos_Joel Embiid,pos_John Collins,pos_John Konchar,pos_Johnny Davis,pos_Johnny Furphy,pos_Johnny Juzang,pos_Jonas Valančiūnas,pos_Jonathan Isaac,pos_Jonathan Kuminga,pos_Jonathan Mogbo,pos_Jordan Clarkson,pos_Jordan Hawkins,pos_Jordan McLaughlin,pos_Jordan Miller,pos_Jordan Poole,pos_Jordan Walsh,pos_Jose Alvarado,pos_Josh Giddey,pos_Josh Green,pos_Josh Hart,pos_Josh Minott,pos_Josh Okogie,pos_Josh Richardson,pos_Jrue Holiday,pos_Julian Champagnie,pos_Julian Phillips,pos_Julian Strawther,pos_Julius Randle,pos_Justin Champagnie,pos_Justin Edwards,pos_Justin Minaya,pos_Jusuf Nurkić,pos_KJ Martin,pos_KJ Simpson,pos_Kai Jones,pos_Karl-Anthony Towns,pos_Karlo Matković,pos_Keaton Wallace,pos_Keegan Murray,pos_Kel'el Ware,pos_Keldon Johnson,pos_Kelly Oubre Jr.,pos_Kenrich Williams,pos_Kentavious Caldwell-Pope,pos_Keon Ellis,pos_Keon Johnson,pos_Kessler Edwards,pos_Kevin Durant,pos_Kevin Huerter,pos_Kevin Love,pos_Kevin Porter Jr.,pos_Kevon Looney,pos_Keyonte George,pos_Klay Thompson,pos_Kobe Brown,pos_Kobe Bufkin,pos_Kris Dunn,pos_Kris Murray,pos_Kristaps Porziņģis,pos_Kyle Anderson,pos_Kyle Filipowski,pos_Kyle Kuzma,pos_Kyle Lowry,pos_Kyrie Irving,pos_Kyshawn George,pos_LaMelo Ball,pos_Larry Nance Jr.,pos_Lauri Markkanen,pos_LeBron James,pos_Lester Quinones,pos_Liam Robbins,pos_Lindy Waters III,pos_Lonzo Ball,pos_Luguentz Dort,pos_Luka Dončić,pos_Luka Garza,pos_Luke Kennard,pos_Luke Kornet,pos_Luke Travers,pos_Mac McClung,pos_Malaki Branham,pos_Malcolm Brogdon,pos_Malevy Leons,pos_Malik Beasley,pos_Malik Monk,pos_MarJon Beauchamp,pos_Marcus Sasser,pos_Marcus Smart,pos_Markieff Morris,pos_Marvin Bagley III,pos_Mason Jones,pos_Mason Plumlee,pos_Matas Buzelis,pos_Matt Ryan,pos_Max Christie,pos_Maxi Kleber,pos_Maxwell Lewis,pos_Micah Potter,pos_Michael Porter Jr.,pos_Mikal Bridges,pos_Mike Conley,pos_Miles Bridges,pos_Miles McBride,pos_Mo Bamba,pos_Monté Morris,pos_Moritz Wagner,pos_Moses Brown,pos_Moses Moody,pos_Mouhamed Gueye,pos_Moussa Diabate,pos_Myles Turner,pos_Naji Marshall,pos_Nate Williams,pos_Naz Reid,pos_Neemias Queta,pos_Nic Claxton,pos_Nick Richards,pos_Nick Smith Jr.,pos_Nickeil Alexander-Walker,pos_Nicolas Batum,pos_Nikola Jokić,pos_Nikola Jović,pos_Nikola Vučević,pos_Noah Clowney,pos_Norman Powell,pos_OG Anunoby,pos_Obi Toppin,pos_Ochai Agbaji,pos_Olivier-Maxence Prosper,pos_Onyeka Okongwu,pos_Orlando Robinson,pos_Oscar Tshiebwe,pos_Oso Ighodaro,pos_Ousmane Dieng,pos_P.J. Washington,pos_PJ Dozier,pos_PJ Hall,pos_Pacome Dadiet,pos_Paolo Banchero,pos_Pascal Siakam,pos_Pat Connaughton,pos_Pat Spencer,pos_Patrick Baldwin Jr.,pos_Patrick Williams,pos_Patty Mills,pos_Paul George,pos_Paul Reed,pos_Payton Pritchard,pos_Pelle Larsson,pos_Peyton Watson,pos_Quentin Grimes,pos_Quenton Jackson,pos_RJ Barrett,pos_Rayan Rupert,pos_Reece Beekman,pos_Reed Sheppard,pos_Reggie Jackson,pos_Richaun Holmes,pos_Ricky Council IV,pos_Riley Minix,pos_Rob Dillingham,pos_Robert Williams III,pos_Ronald Holland II,pos_Royce O'Neale,pos_Rudy Gobert,pos_Rui Hachimura,pos_Russell Westbrook,pos_Ryan Dunn,pos_Ryan Rollins,pos_Sam Hauser,pos_Sam Merrill,pos_Sandro Mamukelashvili,pos_Santi Aldama,pos_Scoot Henderson,pos_Scottie Barnes,pos_Scotty Pippen Jr.,pos_Seth Curry,pos_Shaedon Sharpe,pos_Shai Gilgeous-Alexander,pos_Shake Milton,pos_Sidy Cissoko,pos_Simone Fontecchio,pos_Spencer Dinwiddie,pos_Spencer Jones,pos_Stanley Umude,pos_Stephen Curry,pos_Stephon Castle,pos_Steven Adams,pos_Svi Mykhailiuk,pos_T.J. McConnell,pos_Taj Gibson,pos_Talen Horton-Tucker,pos_Tari Eason,pos_Taurean Prince,pos_Taylor Hendricks,pos_Taze Moore,pos_Terance Mann,pos_Terrence Shannon Jr.,pos_Terry Rozier,pos_Thomas Bryant,pos_Tidjane Salaün,pos_Tim Hardaway Jr.,pos_Tobias Harris,pos_Torrey Craig,pos_Toumani Camara,pos_Trae Young,pos_Trayce Jackson-Davis,pos_Tre Jones,pos_Tre Mann,pos_Trendon Watford,pos_Trevelin Queen,pos_Trey Alexander,pos_Trey Jemison III,pos_Trey Lyles,pos_Trey Murphy III,pos_Tristan Thompson,pos_Tristan da Silva,pos_Tristen Newton,pos_Ty Jerome,pos_TyTy Washington Jr.,pos_Tyler Herro,pos_Tyler Kolek,pos_Tyler Smith,pos_Tyrese Haliburton,pos_Tyrese Martin,pos_Tyrese Maxey,pos_Tyus Jones,pos_Ulrich Chomche,pos_Vasilije Micić,pos_Victor Wembanyama,pos_Vince Williams Jr.,pos_Vlatko Čančar,pos_Vít Krejčí,pos_Walker Kessler,pos_Wendell Carter Jr.,pos_Wendell Moore Jr.,pos_Xavier Tillman,pos_Yuki Kawamura,pos_Yves Missi,pos_Zaccharie Risacher,pos_Zach Collins,pos_Zach Edey,pos_Zach LaVine,pos_Zeke Nnaji,pos_Ziaire Williams,pos_Zion Williamson,pos_BKN,pos_BOS,pos_CHA,pos_CHI,pos_CLE,pos_DAL,pos_DEN,pos_DET,pos_GSW,pos_HOU,pos_IND,pos_LAC,pos_LAL,pos_MEM,pos_MIA,pos_MIL,pos_MIN,pos_NOP,pos_NYK,pos_OKC,pos_ORL,pos_PHI,pos_PHX,pos_POR,pos_SAC,pos_SAS,pos_TOR,pos_UTA,pos_WAS,ID_team,GP_y,W_y,L_y,WIN%,Min_y,PTS_y,FGM_y,FGA_y,FG%_y,3PM_y,3PA_y,3P%_y,FTM_y,FTA_y,FT%_y,OREB_y,DREB_y,REB_y,AST_y,TOV_y,STL_y,BLK_y,BLKA,PF_y,PFD,+/-_y,conf_BKN,conf_BOS,conf_CHA,conf_CHI,conf_CLE,conf_DAL,conf_DEN,conf_DET,conf_GSW,conf_HOU,conf_IND,conf_LAC,conf_LAL,conf_MEM,conf_MIA,conf_MIL,conf_MIN,conf_NOP,conf_NYK,conf_OKC,conf_ORL,conf_PHI,conf_PHX,conf_POR,conf_SAC,conf_SAS,conf_TOR,conf_UTA,conf_WAS
1,29,17,9,8,35.2,32.9,13.2,21.6,60.9,0.2,0.8,21.4,6.4,10.5,61.2,2.1,9.8,11.9,6.6,3.3,0.5,1.4,2.7,59.8,15.0,3.0,0.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15000,19,10,9,0.526,48.3,113.3,41.4,86.0,48.1,14.2,36.8,38.4,16.4,22.5,73.1,8.6,35.1,43.7,23.9,13.7,7.1,5.8,3.9,18.7,19.2,0.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,23,18,6,12,34.1,31.1,10.7,24.9,43.0,4.7,13.1,35.6,4.9,5.8,84.8,0.9,4.4,5.4,6.9,4.5,1.1,0.2,4.1,47.4,4.0,0.0,-0.9,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000,20,6,14,0.3,48.5,107.5,38.6,91.0,42.4,16.2,44.7,36.2,14.1,18.0,78.3,13.4,32.4,45.8,22.9,16.2,8.1,5.2,5.5,21.3,19.0,-4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,26,19,15,4,34.5,29.8,10.4,20.7,50.3,2.1,6.1,33.9,6.9,8.1,85.7,0.9,4.4,5.3,6.6,2.8,1.7,1.1,1.9,51.6,2.0,0.0,10.7,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3000,19,15,4,0.789,48.0,113.9,42.2,91.9,45.9,13.5,39.2,34.5,15.9,19.8,80.4,10.0,33.1,43.1,25.2,12.0,11.9,6.7,4.9,20.9,18.4,10.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,29,14,9,5,37.3,29.7,11.1,19.5,56.8,2.2,4.1,53.4,5.4,6.4,83.3,4.2,8.9,13.1,10.6,3.6,1.5,0.9,1.8,64.9,12.0,7.0,10.1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000,17,10,7,0.588,48.6,117.8,42.9,89.5,48.0,12.5,32.2,38.9,19.4,25.2,76.9,11.8,33.1,44.8,29.9,14.1,8.6,4.8,6.2,18.6,21.4,1.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,22,5,3,2,36.4,29.0,9.6,19.4,49.5,2.2,6.4,34.4,7.6,11.8,64.4,2.4,6.4,8.8,5.6,2.2,0.6,0.8,2.6,50.0,2.0,0.0,5.8,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5000,21,14,7,0.667,48.0,108.4,38.7,85.8,45.1,12.3,38.5,31.9,18.7,23.7,78.9,10.5,31.5,42.0,24.9,14.5,9.4,6.9,4.3,19.7,21.7,5.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
